PLAYER_NAME,team,GP,G_PERCENT,MIN,MPG,num_times_stolen_from_rookie,num_times_fouled_by_rookie,num_times_blocked_rookie,positive_events_against_rookies_total,num_times_stolen_by_rookie,num_times_fouled_rookie,num_times_blocked_by_rookie,negative_events_against_rookies_total,num_times_stolen_from_rookie_per_36,num_times_fouled_by_rookie_per_36,num_times_blocked_rookie_per_36,positive_events_against_rookies_total_per_36,num_times_stolen_by_rookie_per_36,num_times_fouled_rookie_per_36,num_times_blocked_by_rookie_per_36,negative_events_against_rookies_total_per_36,net_events_against_rookies_total_per_36
Jabari Walker,PHI,45,0.8333333333333334,543.425,12.07611111111111,3,1,2,6,1,5,2,8,0.19873947646869394,0.06624649215623131,0.13249298431246262,0.3974789529373879,0.06624649215623131,0.3312324607811566,0.13249298431246262,0.5299719372498505,-0.1324929843124626
Ryan Rollins,MIL,51,0.9622641509433962,1632.79333333333,32.015555555555494,5,4,0,9,8,5,6,19,0.11024052850125982,0.08819242280100786,0,0.19843295130226765,0.17638484560201573,0.11024052850125982,0.13228863420151177,0.4189140083047873,-0.22048105700251966
Leonard Miller,CHI,21,0.38181818181818183,104.318333333333,4.967539682539667,0,1,0,1,0,3,0,3,0,0.3450975379846954,0,0.3450975379846954,0,1.0352926139540861,0,1.0352926139540861,-0.6901950759693907
Keon Ellis,CLE,47,0.8545454545454545,841.06,17.894893617021275,7,0,2,9,2,3,0,5,0.2996219056904383,0,0.08560625876869665,0.38522816445913494,0.08560625876869665,0.12840938815304498,0,0.21401564692174163,0.1712125175373933
Drew Timme,LAL,18,0.3333333333333333,149.956666666667,8.330925925925944,3,1,0,4,2,0,0,2,0.7202080601062514,0.24006935336875046,0,0.9602774134750018,0.4801387067375009,0,0,0.4801387067375009,0.4801387067375009
Josh Minott,BKN,33,0.6226415094339622,525.656666666667,15.928989898989908,2,1,0,3,1,4,0,5,0.13697153401776818,0.06848576700888409,0,0.20545730102665224,0.06848576700888409,0.27394306803553636,0,0.34242883504442045,-0.1369715340177682
Jaime Jaquez Jr.,MIA,51,0.9107142857142857,1472.99833333333,28.882320261437844,2,11,0,13,10,0,4,14,0.04887989237371857,0.26883940805545214,0,0.31771930042917074,0.24439946186859285,0,0.09775978474743714,0.34215924661603,-0.02443994618685924
Ousmane Dieng,MIL,30,0.5660377358490566,359.43,11.981,1,1,0,2,0,1,1,2,0.10015858442534012,0.10015858442534012,0,0.20031716885068024,0,0.10015858442534012,0.10015858442534012,0.20031716885068024,0
Kris Murray,POR,34,0.6071428571428571,874.2,25.711764705882356,3,2,5,10,0,2,1,3,0.12354152367879202,0.08236101578586136,0.20590253946465337,0.41180507892930673,0,0.08236101578586136,0.04118050789293068,0.12354152367879202,0.2882635552505147
Marcus Sasser,DET,17,0.32075471698113206,167.185,9.834411764705882,1,3,0,4,1,2,0,3,0.21533032269641414,0.6459909680892424,0,0.8613212907856566,0.21533032269641414,0.4306606453928283,0,0.6459909680892424,0.21533032269641417
Dalen Terry,PHI,35,0.6481481481481481,384.133333333333,10.975238095238085,6,1,4,11,3,6,1,10,0.5623047552933015,0.09371745921555025,0.374869836862201,1.0308920513710527,0.28115237764665074,0.5623047552933015,0.09371745921555025,0.9371745921555024,0.0937174592155503
Jacob Toppin,ATL,5,0.08928571428571429,16.8666666666667,3.3733333333333397,0,0,1,1,0,1,0,1,0,0,2.1343873517786522,2.1343873517786522,0,2.1343873517786522,0,2.1343873517786522,0
Peyton Watson,DEN,49,0.8909090909090909,1501.905,30.651122448979592,5,10,5,20,4,5,4,13,0.11984779330250582,0.23969558660501164,0.11984779330250582,0.4793911732100233,0.09587823464200465,0.11984779330250582,0.09587823464200465,0.31160426258651513,0.16778691062350815
Tyrese Martin,BKN,37,0.6981132075471698,695.993333333333,18.810630630630623,1,0,1,2,1,0,0,1,0.051724633377714366,0,0.051724633377714366,0.10344926675542873,0.051724633377714366,0,0,0.051724633377714366,0.051724633377714366
Caleb Houstan,ATL,10,0.17857142857142858,49.3166666666667,4.93166666666667,1,0,0,1,0,2,1,3,0.7299763433592426,0,0,0.7299763433592426,0,1.459952686718485,0.7299763433592426,2.1899290300777277,-1.459952686718485
Moussa Diabaté,CHA,50,0.9090909090909091,1257.64166666667,25.1528333333334,3,9,4,16,0,5,2,7,0.08587501739366649,0.25762505218099946,0.1145000231915553,0.4580000927662212,0,0.14312502898944415,0.05725001159577765,0.20037504058522182,0.2576250521809994
Trayce Jackson-Davis,TOR,38,0.6909090909090909,436.243333333333,11.480087719298236,2,3,1,6,2,3,2,7,0.16504550212801736,0.24756825319202602,0.08252275106400868,0.49513650638405204,0.16504550212801736,0.24756825319202602,0.16504550212801736,0.5776592574480608,-0.08252275106400875
Collin Gillespie,PHX,54,0.9818181818181818,1527.47333333333,28.28654320987648,6,3,3,12,3,4,1,8,0.14140999733765158,0.07070499866882579,0.07070499866882579,0.28281999467530317,0.07070499866882579,0.09427333155843441,0.023568332889608603,0.18854666311686882,0.09427333155843434
Jake LaRavia,LAL,54,1,1449.77833333333,26.847746913580185,11,9,1,21,8,4,1,13,0.2731452049566204,0.22348244041905307,0.024831382268783675,0.5214590276444572,0.1986510581502694,0.0993255290751347,0.024831382268783675,0.32280796949418783,0.19865105815026934
Dominick Barlow,PHI,43,0.7962962962962963,1031.63333333333,23.991472868216977,9,5,1,15,3,3,1,7,0.3140650748004792,0.17448059711137734,0.03489611942227547,0.523441791334132,0.1046883582668264,0.1046883582668264,0.03489611942227547,0.24427283595592825,0.2791689553782038
Mouhamed Gueye,ATL,53,0.9464285714285714,862.023333333333,16.264591194968546,3,1,3,7,5,6,0,11,0.1252866318390454,0.04176221061301513,0.1252866318390454,0.29233547429110596,0.20881105306507566,0.2505732636780908,0,0.45938431674316643,-0.16704884245206048
Quenton Jackson,IND,26,0.4727272727272727,413.488333333333,15.903397435897423,1,3,0,4,2,2,0,4,0.08706412514661847,0.2611923754398554,0,0.3482565005864739,0.17412825029323695,0.17412825029323695,0,0.3482565005864739,0
Vince Williams Jr.,UTA,38,0.6785714285714286,788.761666666667,20.75688596491229,2,3,2,7,7,0,0,7,0.0912823265160367,0.13692348977405505,0.0912823265160367,0.31948814280612847,0.31948814280612847,0,0,0.31948814280612847,0
Luke Travers,CLE,12,0.21818181818181817,103.091666666667,8.59097222222225,1,0,0,1,0,0,0,0,0.3492037830409819,0,0,0.3492037830409819,0,0,0,0,0.3492037830409819
Baylor Scheierman,BOS,49,0.9074074074074074,705.36,14.395102040816326,5,0,0,5,0,1,1,2,0.2551888397414086,0,0,0.2551888397414086,0,0.05103776794828173,0.05103776794828173,0.10207553589656346,0.15311330384484514
Pete Nance,MIL,23,0.4339622641509434,246.656666666667,10.72420289855074,0,0,1,1,1,2,0,3,0,0,0.14595186291336115,0.14595186291336115,0.14595186291336115,0.2919037258267223,0,0.43785558874008346,-0.2919037258267223
Karlo Matković,NOP,43,0.7678571428571429,556.215,12.935232558139536,1,4,5,10,1,4,3,8,0.06472317359294517,0.2588926943717807,0.32361586796472586,0.6472317359294517,0.06472317359294517,0.2588926943717807,0.1941695207788355,0.5177853887435614,0.12944634718589032
AJ Green,MIL,49,0.9245283018867925,1480.285,30.209897959183674,2,1,0,3,0,5,1,6,0.04863928230036783,0.024319641150183913,0,0.07295892345055174,0,0.12159820575091958,0.024319641150183913,0.1459178469011035,-0.07295892345055174
Sidy Cissoko,POR,50,0.8928571428571429,1113.91166666667,22.2782333333334,10,3,3,16,3,3,3,9,0.32318541117114213,0.09695562335134264,0.09695562335134264,0.5170966578738274,0.09695562335134264,0.09695562335134264,0.09695562335134264,0.2908668700540279,0.22622978781979952
Simone Fontecchio,MIA,53,0.9464285714285714,931.36,17.572830188679244,3,5,1,9,5,5,2,12,0.11595945713794881,0.19326576189658135,0.03865315237931626,0.3478783714138464,0.19326576189658135,0.19326576189658135,0.07730630475863252,0.46383782855179523,-0.11595945713794881
Javonte Cooke,POR,16,0.2857142857142857,82.965,5.1853125,1,0,0,1,0,1,0,1,0.4339179171939974,0,0,0.4339179171939974,0,0.4339179171939974,0,0.4339179171939974,0
Victor Wembanyama,SAS,40,0.7407407407407407,1161.32166666667,29.033041666666747,3,10,9,22,6,4,1,11,0.09299748992885953,0.3099916330961985,0.2789924697865786,0.6819815928116366,0.18599497985771907,0.12399665323847937,0.030999163309619843,0.3409907964058183,0.3409907964058183
Brandon Miller,CHA,38,0.6909090909090909,1157.80333333333,30.468508771929738,0,5,0,5,7,4,1,12,0,0.15546681791092948,0,0.15546681791092948,0.21765354507530127,0.12437345432874357,0.031093363582185892,0.37312036298623075,-0.21765354507530127
Taylor Hendricks,MEM,37,0.6981132075471698,579.091666666667,15.651126126126137,2,6,1,9,0,5,1,6,0.12433264739318753,0.37299794217956256,0.062166323696593764,0.5594969132693439,0,0.3108316184829688,0.062166323696593764,0.37299794217956256,0.18649897108978136
Amen Thompson,HOU,52,0.9811320754716981,1937.47666666667,37.25916666666673,10,17,6,33,6,3,2,11,0.18580868930894617,0.3158747718252085,0.11148521358536771,0.6131686747195225,0.11148521358536771,0.055742606792683856,0.03716173786178924,0.2043895582398408,0.4087791164796817
Ausar Thompson,DET,49,0.9245283018867925,1260.99666666667,25.734625850340205,6,9,2,17,3,1,1,5,0.17129307769779942,0.2569396165466991,0.05709769256593314,0.4853303868104317,0.08564653884889971,0.02854884628296657,0.02854884628296657,0.14274423141483286,0.3425861553955989
Anthony Black,ORL,53,1,1649.01333333333,31.113459119496792,12,9,3,24,7,7,6,20,0.2619748374785736,0.1964811281089302,0.0654937093696434,0.5239496749571472,0.1528186551958346,0.1528186551958346,0.1309874187392868,0.436624729130956,0.08732494582619116
Gradey Dick,TOR,55,1,884.553333333333,16.082787878787872,3,4,1,8,1,8,1,10,0.12209552090320544,0.16279402787094058,0.040698506967735144,0.32558805574188115,0.040698506967735144,0.32558805574188115,0.040698506967735144,0.40698506967735143,-0.08139701393547027
Rayan Rupert,POR,48,0.8571428571428571,577.23,12.025625,6,0,0,6,0,1,1,2,0.37420092510784264,0,0,0.37420092510784264,0,0.062366820851307105,0.062366820851307105,0.12473364170261421,0.24946728340522845
GG Jackson,MEM,33,0.6226415094339622,616.208333333333,18.67297979797979,2,6,4,12,2,3,2,7,0.11684359997295293,0.35053079991885877,0.23368719994590587,0.7010615998377175,0.11684359997295293,0.17526539995942939,0.11684359997295293,0.4089525999053352,0.2921089999323823
Cam Whitmore,WAS,21,0.39622641509433965,353.983333333333,16.85634920634919,2,1,0,3,0,0,3,3,0.20339940675173052,0.10169970337586526,0,0.3050991101275957,0,0,0.3050991101275957,0.3050991101275957,0
Jarace Walker,IND,54,0.9818181818181818,1296.87333333333,24.016172839506112,4,8,1,13,3,6,2,11,0.11103628727555019,0.22207257455110038,0.027759071818887548,0.3608679336455381,0.08327721545666264,0.16655443091332528,0.055518143637775096,0.305349790007763,0.055518143637775075
Cason Wallace,OKC,53,0.9464285714285714,1418.59333333333,26.765911949685474,12,1,2,15,3,2,2,7,0.30452701972376467,0.025377251643647052,0.050754503287294105,0.38065877465470577,0.07613175493094117,0.050754503287294105,0.050754503287294105,0.17764076150552935,0.20301801314917642
Keyonte George,UTA,48,0.8571428571428571,1628.775,33.932812500000004,1,26,3,30,8,1,6,15,0.022102500345351567,0.5746650089791407,0.0663075010360547,0.663075010360547,0.17682000276281254,0.022102500345351567,0.1326150020721094,0.3315375051802735,0.3315375051802735
Jordan Hawkins,NOP,36,0.6428571428571429,497.523333333333,13.820092592592584,0,1,1,2,1,0,0,1,0,0.07235841535070386,0.07235841535070386,0.14471683070140773,0.07235841535070386,0,0,0.07235841535070386,0.07235841535070386
Kobe Bufkin,LAL,6,0.1111111111111111,71.25,11.875,0,0,2,2,0,0,0,0,0,0,1.0105263157894737,1.0105263157894737,0,0,0,0,1.0105263157894737
Jett Howard,ORL,33,0.6226415094339622,342.466666666667,10.377777777777787,1,2,1,4,1,1,0,2,0.10511971968074742,0.21023943936149483,0.10511971968074742,0.42047887872298967,0.10511971968074742,0.10511971968074742,0,0.21023943936149483,0.21023943936149483
Dereck Lively II,DAL,7,0.12962962962962962,115.273333333333,16.467619047619,1,0,1,2,0,2,0,2,0.31230119715459,0,0.31230119715459,0.62460239430918,0,0.62460239430918,0,0.62460239430918,0
Brice Sensabaugh,UTA,53,0.9464285714285714,1161.68833333333,21.91864779874208,1,12,0,13,4,7,1,12,0.030989378964237483,0.3718725475708498,0,0.4028619265350873,0.12395751585694993,0.21692565274966238,0.030989378964237483,0.3718725475708498,0.03098937896423748
Noah Clowney,BKN,47,0.8867924528301887,1334.72333333333,28.39836879432617,6,11,4,21,3,4,0,7,0.1618312908792588,0.2966906999453078,0.10788752725283919,0.5664095180774058,0.0809156454396294,0.10788752725283919,0,0.18880317269246857,0.3776063453849372
Bilal Coulibaly,WAS,33,0.6226415094339622,884.023333333333,26.788585858585847,7,7,2,16,5,3,1,9,0.2850603490858086,0.2850603490858086,0.08144581402451674,0.6515665121961339,0.20361453506129185,0.12216872103677509,0.04072290701225837,0.36650616311032524,0.2850603490858087
Nick Smith Jr.,LAL,25,0.46296296296296297,318.426666666667,12.737066666666681,2,1,0,3,1,5,0,6,0.22611171593668847,0.11305585796834423,0,0.3391675739050327,0.11305585796834423,0.5652792898417212,0,0.6783351478100654,-0.3391675739050327
Adem Bona,PHI,45,0.8333333333333334,735.23,16.338444444444445,3,3,6,12,1,1,0,2,0.1468928090529494,0.1468928090529494,0.2937856181058988,0.5875712362117976,0.04896426968431647,0.04896426968431647,0,0.09792853936863294,0.4896426968431647
Kobe Brown,IND,36,0.6545454545454545,341.543333333333,9.487314814814805,3,2,1,6,2,2,2,6,0.3162117056888831,0.21080780379258873,0.10540390189629437,0.6324234113777663,0.21080780379258873,0.21080780379258873,0.21080780379258873,0.6324234113777663,0
Toumani Camara,POR,56,1,1873.24666666667,33.45083333333339,7,5,2,14,2,10,1,13,0.13452579656710073,0.09608985469078624,0.038435941876314494,0.26905159313420146,0.038435941876314494,0.19217970938157247,0.019217970938157247,0.24983362219604419,0.019217970938157275
Jaylen Clark,MIN,53,0.9464285714285714,710.938333333333,13.413930817610057,2,4,0,6,2,2,0,4,0.10127460656456377,0.20254921312912755,0,0.3038238196936913,0.10127460656456377,0.10127460656456377,0,0.20254921312912755,0.10127460656456377
Zach Edey,MEM,11,0.20754716981132076,283.851666666667,25.804696969696998,1,2,2,5,1,2,1,4,0.12682680508011798,0.25365361016023596,0.25365361016023596,0.63413402540059,0.12682680508011798,0.25365361016023596,0.12682680508011798,0.5073072203204719,0.12682680508011812
DaRon Holmes II,DEN,15,0.2727272727272727,175.976666666667,11.7317777777778,0,0,1,1,0,1,0,1,0,0,0.2045725759096846,0.2045725759096846,0,0.2045725759096846,0,0.2045725759096846,0
Ryan Kalkbrenner,CHA,43,0.7818181818181819,986.033333333333,22.931007751937976,0,5,7,12,1,5,0,6,0,0.18254960954666852,0.25556945336533593,0.4381190629120045,0.036509921909333706,0.18254960954666852,0,0.21905953145600224,0.21905953145600224
Bobi Klintman,DET,9,0.16981132075471697,63.6016666666667,7.0668518518518555,1,0,0,1,0,0,0,0,0.5660229029637585,0,0,0.5660229029637585,0,0,0,0,0.5660229029637585
Jordan Miller,LAC,33,0.6111111111111112,651.735,19.749545454545455,4,2,1,7,1,1,4,6,0.22094869847407306,0.11047434923703653,0.055237174618518264,0.3866602223296278,0.055237174618518264,0.055237174618518264,0.22094869847407306,0.33142304771110953,0.05523717461851829
Julian Phillips,MIN,37,0.6607142857142857,341.791666666667,9.237612612612622,6,1,0,7,1,4,0,5,0.6319639156406187,0.10532731927343644,0,0.737291234914055,0.10532731927343644,0.42130927709374577,0,0.5266365963671822,0.21065463854687283
Brandin Podziemski,GSW,55,1,1478.19666666667,26.876303030303088,4,10,1,15,2,4,1,7,0.09741599561627999,0.24353998904069996,0.024353998904069998,0.36530998356104993,0.048707997808139995,0.09741599561627999,0.024353998904069998,0.17047799232848998,0.19483199123255995
Olivier-Maxence Prosper,MEM,29,0.5471698113207547,397.901666666667,13.720747126436793,0,3,0,3,0,2,2,4,0,0.27142384424962596,0,0.27142384424962596,0,0.18094922949975062,0.18094922949975062,0.36189845899950124,-0.09047461474987528
Ben Sheppard,IND,44,0.8,939.401666666667,21.350037878787887,1,2,0,3,1,6,1,8,0.0383222654136232,0.0766445308272464,0,0.11496679624086958,0.0383222654136232,0.22993359248173917,0.0383222654136232,0.3065781233089856,-0.191611327068116
Nae'Qwan Tomlin,CLE,44,0.8,750.333333333333,17.053030303030297,3,3,3,9,0,5,2,7,0.14393602843180814,0.14393602843180814,0.14393602843180814,0.4318080852954244,0,0.23989338071968025,0.0959573522878721,0.3358507330075523,0.09595735228787211
Tristan Vukcevic,WAS,33,0.6226415094339622,393.863333333333,11.935252525252515,1,8,3,12,3,1,2,6,0.09140226305232788,0.731218104418623,0.2742067891569836,1.0968271566279344,0.2742067891569836,0.09140226305232788,0.18280452610465575,0.5484135783139672,0.5484135783139672
Jordan Walsh,BOS,48,0.8888888888888888,885.581666666667,18.449618055555565,0,2,2,4,0,2,1,3,0,0.08130249609955036,0.08130249609955036,0.1626049921991007,0,0.08130249609955036,0.04065124804977518,0.12195374414932553,0.040651248049775185
Johni Broome,PHI,11,0.2037037037037037,54.7616666666667,4.978333333333336,0,1,0,1,0,1,0,1,0,0.6573941625833152,0,0.6573941625833152,0,0.6573941625833152,0,0.6573941625833152,0
Tristan da Silva,ORL,48,0.9056603773584906,1071.73166666667,22.327743055555626,2,2,0,4,2,2,3,7,0.06718099524290108,0.06718099524290108,0,0.13436199048580216,0.06718099524290108,0.06718099524290108,0.10077149286435161,0.23513348335015377,-0.10077149286435161
PJ Hall,CHA,16,0.2909090909090909,170.725,10.6703125,0,4,0,4,0,1,0,1,0,0.8434617074242202,0,0.8434617074242202,0,0.21086542685605505,0,0.21086542685605505,0.6325962805681652
Dillon Jones,NYK,4,0.07272727272727272,21.1383333333333,5.284583333333325,0,1,0,1,0,1,1,2,0,1.7030670976898237,0,1.7030670976898237,0,1.7030670976898237,1.7030670976898237,3.4061341953796473,-1.7030670976898237
Pelle Larsson,MIA,45,0.8035714285714286,1077.17166666667,23.93714814814822,1,7,1,9,3,4,3,10,0.03342085678079776,0.23394599746558428,0.03342085678079776,0.3007877110271798,0.10026257034239328,0.13368342712319103,0.10026257034239328,0.3342085678079776,-0.03342085678079776
Mark Sears,MIL,7,0.1320754716981132,26.0816666666667,3.7259523809523856,0,1,0,1,0,1,0,1,0,1.3802798900888218,0,1.3802798900888218,0,1.3802798900888218,0,1.3802798900888218,0
Isaiah Stevens,SAC,3,0.05357142857142857,42.7833333333333,14.2611111111111,1,0,0,1,0,1,0,1,0.8414491624464362,0,0,0.8414491624464362,0,0.8414491624464362,0,0.8414491624464362,0
Hunter Tyson,DEN,21,0.38181818181818183,161.9,7.70952380952381,0,2,0,2,0,2,0,2,0,0.44471896232242125,0,0.44471896232242125,0,0.44471896232242125,0,0.44471896232242125,0
Matas Buzelis,CHI,55,1,1554.26833333333,28.25942424242418,4,12,10,26,7,10,6,23,0.09264809486993364,0.2779442846098009,0.2316202371748341,0.6022126166545686,0.16213416602238387,0.2316202371748341,0.13897214230490046,0.5327265455021184,0.0694860711524502
Ronald Holland II,DET,49,0.9245283018867925,1015.97666666667,20.7342176870749,3,2,1,6,1,6,4,11,0.10630165390937421,0.07086776927291613,0.035433884636458066,0.21260330781874842,0.035433884636458066,0.21260330781874842,0.14173553854583226,0.38977273100103876,-0.17716942318229034
Craig Porter Jr.,CLE,49,0.8909090909090909,875.946666666667,17.876462585034023,3,2,6,11,1,5,2,8,0.123295177788602,0.08219678519240133,0.246590355577204,0.4520823185582073,0.04109839259620066,0.2054919629810033,0.08219678519240133,0.3287871407696053,0.123295177788602
Elijah Harkless,UTA,7,0.125,65.7966666666667,9.399523809523814,0,2,0,2,0,0,0,0,0,1.0942803586807839,0,1.0942803586807839,0,0,0,0,1.0942803586807839
Myron Gardner,MIA,26,0.4642857142857143,253.603333333333,9.753974358974347,2,2,1,5,0,4,0,4,0.28390794022160626,0.28390794022160626,0.14195397011080313,0.7097698505540158,0,0.5678158804432125,0,0.5678158804432125,0.14195397011080324
Zaccharie Risacher,ATL,42,0.75,1017.89,24.23547619047619,3,3,2,8,2,5,5,12,0.10610183811610292,0.10610183811610292,0.07073455874406862,0.28293823497627446,0.07073455874406862,0.17683639686017152,0.17683639686017152,0.4244073524644117,-0.14146911748813723
Alex Sarr,WAS,41,0.7735849056603774,1156.27833333333,28.20191056910561,4,8,10,22,6,3,1,10,0.12453748881108535,0.2490749776221707,0.3113437220277134,0.6849561884609694,0.18680623321662804,0.09340311660831402,0.03113437220277134,0.3113437220277134,0.373612466433256
Dalton Knecht,LAL,43,0.7962962962962963,490.461666666667,11.406085271317837,2,2,4,8,2,2,1,5,0.1468004635088708,0.1468004635088708,0.2936009270177416,0.5872018540354832,0.1468004635088708,0.1468004635088708,0.0734002317544354,0.367001158772177,0.2202006952633062
Cody Williams,UTA,42,0.75,820.688333333333,19.540198412698405,2,0,4,6,2,6,3,11,0.08773123374078268,0,0.17546246748156535,0.26319370122234803,0.08773123374078268,0.26319370122234803,0.13159685061117402,0.48252178557430464,-0.2193280843519566
Reed Sheppard,HOU,53,1,1310.21166666667,24.720974842767358,9,2,4,15,5,8,1,14,0.24728828802470784,0.05495295289437952,0.10990590578875904,0.41214714670784647,0.1373823822359488,0.21981181157751808,0.02747647644718976,0.38467067026065666,0.027476476447189813
Stephon Castle,SAS,44,0.8148148148148148,1327.06666666667,30.16060606060614,9,15,1,25,4,5,5,14,0.2441474932181246,0.4069124886968743,0.027127499246458287,0.6781874811614571,0.10850999698583315,0.13563749623229143,0.13563749623229143,0.379784989450416,0.2984024917110411
Rob Dillingham,CHI,38,0.6909090909090909,399.821666666667,10.521622807017552,1,5,1,7,2,3,1,6,0.09004014289704153,0.4502007144852076,0.09004014289704153,0.6302810002792907,0.18008028579408306,0.27012042869112457,0.09004014289704153,0.5402408573822491,0.09004014289704154
Ja'Kobe Walter,TOR,45,0.8181818181818182,826.853333333333,18.37451851851851,7,6,1,14,1,9,1,11,0.30476989066984883,0.26123133485987043,0.04353855580997841,0.6095397813396977,0.04353855580997841,0.3918470022898057,0.04353855580997841,0.47892411390976247,0.1306156674299352
Bub Carrington,WAS,53,1,1483.06,27.982264150943394,5,1,3,9,7,10,2,19,0.12137067954094913,0.024274135908189824,0.07282240772456947,0.21846722317370842,0.1699189513573288,0.24274135908189826,0.04854827181637965,0.4612085822556066,-0.2427413590818982
Isaiah Collier,UTA,48,0.8571428571428571,1225.215,25.5253125,5,11,3,19,6,5,5,16,0.14691299078120984,0.3232085797186616,0.08814779446872589,0.5582693649685974,0.17629558893745179,0.14691299078120984,0.14691299078120984,0.47012157049987147,0.08814779446872589
Devin Carter,SAC,20,0.35714285714285715,267.576666666667,13.37883333333335,3,3,0,6,1,3,0,4,0.4036226377486821,0.4036226377486821,0,0.8072452754973642,0.1345408792495607,0.4036226377486821,0,0.5381635169982428,0.2690817584991214
Donovan Clingan,POR,52,0.9285714285714286,1432.81833333333,27.554198717948655,1,8,6,15,1,10,2,13,0.02512530665087811,0.20100245320702487,0.15075183990526864,0.37687959976317165,0.02512530665087811,0.2512530665087811,0.05025061330175622,0.3266289864614154,0.05025061330175623
Kyle Filipowski,UTA,55,0.9821428571428571,1216.27666666667,22.114121212121272,6,6,2,14,9,11,5,25,0.1775911730609533,0.1775911730609533,0.059197057686984425,0.414379403808891,0.26638675959142993,0.3255838172784144,0.14799264421746108,0.7399632210873054,-0.3255838172784144
Jared McCain,OKC,41,0.7321428571428571,694.005,16.926951219512194,3,3,1,7,1,4,1,6,0.1556184753712149,0.1556184753712149,0.0518728251237383,0.3631097758661681,0.0518728251237383,0.2074913004949532,0.0518728251237383,0.3112369507424298,0.05187282512373831
Kyshawn George,WAS,43,0.8113207547169812,1295.99666666667,30.139457364341165,1,7,1,9,5,7,2,14,0.027777849222863155,0.19444494456004208,0.027777849222863155,0.2500006430057684,0.13888924611431577,0.19444494456004208,0.05555569844572631,0.38888988912008415,-0.13888924611431575
Yves Missi,NOP,47,0.8392857142857143,906.603333333333,19.28943262411347,2,2,3,7,1,1,2,4,0.07941731223872259,0.07941731223872259,0.11912596835808388,0.27796059283552904,0.039708656119361294,0.039708656119361294,0.07941731223872259,0.15883462447744517,0.11912596835808387
Tidjane Salaün,CHA,32,0.5818181818181818,512.206666666667,16.006458333333345,0,5,1,6,0,4,0,4,0,0.35142065051867055,0.07028413010373412,0.42170478062240474,0,0.2811365204149365,0,0.2811365204149365,0.14056826020746827
Kel'el Ware,MIA,52,0.9285714285714286,1162.20833333333,22.350160256410195,2,3,7,12,2,10,3,15,0.06195102713942583,0.09292654070913876,0.21682859498799043,0.37170616283655505,0.06195102713942583,0.3097551356971292,0.09292654070913876,0.46463270354569375,-0.0929265407091387
Johnny Furphy,IND,35,0.6363636363636364,643.053333333333,18.37295238095237,1,2,2,5,2,3,0,5,0.05598291484376624,0.11196582968753248,0.11196582968753248,0.27991457421883115,0.11196582968753248,0.16794874453129868,0,0.27991457421883115,0
Tyler Kolek,NYK,48,0.8727272727272727,636.408333333333,13.258506944444436,2,3,0,5,5,2,4,11,0.11313491076222033,0.1697023661433305,0,0.2828372769055509,0.2828372769055509,0.11313491076222033,0.22626982152444067,0.622242009192212,-0.33940473228666107
Jaylon Tyson,CLE,50,0.9090909090909091,1389.81333333333,27.7962666666666,3,9,4,16,6,4,2,12,0.07770827737058233,0.23312483211174695,0.10361103649410976,0.414444145976439,0.15541655474116467,0.10361103649410976,0.05180551824705488,0.31083310948232934,0.10361103649410969
Hunter Sallis,PHI,7,0.12962962962962962,25.6733333333333,3.6676190476190427,0,0,1,1,2,1,0,3,0,0,1.4022331861854083,1.4022331861854083,2.8044663723708165,1.4022331861854083,0,4.206699558556225,-2.8044663723708165
Cam Spencer,MEM,51,0.9622641509433962,1229.45333333333,24.106928104575097,3,10,0,13,3,5,0,8,0.08784391979091002,0.2928130659697001,0,0.3806569857606101,0.08784391979091002,0.14640653298485004,0,0.23425045277576004,0.14640653298485004
Oso Ighodaro,PHX,55,1,1101.655,20.03009090909091,5,8,3,16,4,6,0,10,0.16339053514938887,0.26142485623902223,0.09803432108963332,0.5228497124780445,0.13071242811951111,0.19606864217926664,0,0.32678107029877773,0.19606864217926673
Ryan Dunn,PHX,48,0.8727272727272727,933.951666666667,19.457326388888898,6,1,4,11,2,3,1,6,0.23127535150819714,0.03854589191803286,0.15418356767213143,0.42400481109836147,0.07709178383606571,0.11563767575409857,0.03854589191803286,0.23127535150819714,0.19272945959016433
Jamal Shead,TOR,55,1,1224.73333333333,22.267878787878725,4,8,1,13,7,6,4,17,0.1175766153176205,0.235153230635241,0.029394153829405124,0.3821239997822666,0.20575907680583586,0.17636492297643075,0.1175766153176205,0.4997006150998871,-0.11757661531762054
Justin Edwards,PHI,41,0.7592592592592593,592.223333333333,14.444471544715439,3,1,0,4,0,2,0,2,0.1823636353402715,0.06078787844675717,0,0.24315151378702868,0,0.12157575689351434,0,0.12157575689351434,0.12157575689351434
Ajay Mitchell,OKC,43,0.7678571428571429,1128.595,26.24639534883721,6,13,1,20,6,6,2,14,0.19138840771047186,0.41467488337268904,0.03189806795174531,0.6379613590349063,0.19138840771047186,0.19138840771047186,0.06379613590349062,0.44657295132443436,0.1913884077104719
Keshad Johnson,MIA,21,0.375,158.665,7.55547619047619,1,3,0,4,1,0,0,1,0.2268931396338197,0.6806794189014591,0,0.9075725585352789,0.2268931396338197,0,0,0.2268931396338197,0.6806794189014591
