name,personId,postseason_games,reg_season_games,tour_date_postseason,tour_date_reg_season,tot_games,tot_tour_date_games,tot_tour_date_percent,postseason_tour_date_percent,reg_season_tour_date_percent
Payton Pritchard,1630202,70,347,4,30,417,34,0.0815347721822542,0.05714285714285714,0.08645533141210375
Peja Stojakovic,978,95,804,27,230,899,257,0.28587319243604004,0.28421052631578947,0.2860696517412935
Pelle Larsson,1641796,4,55,0,0,59,0,0,0,0
Pepe Sanchez,2143,0,38,0,0,38,0,0,NA,0
Pero Antic,203544,22,113,0,2,135,2,0.014814814814814815,0,0.017699115044247787
Perry Jones III,203103,12,143,0,1,155,1,0.0064516129032258064,0,0.006993006993006993
Perry Moss,77654,15,134,0,2,149,2,0.013422818791946308,0,0.014925373134328358
Perry Warbington,78454,0,5,0,0,5,0,0,NA,0
Perry Young,78635,0,9,0,0,9,0,0,NA,0
Pervis Ellison,442,4,474,0,32,478,32,0.06694560669456066,0,0.06751054852320675
Pete Brennan,76245,2,16,0,1,18,1,0.05555555555555555,0,0.0625
Pete Chilcutt,432,21,584,0,13,605,13,0.021487603305785124,0,0.02226027397260274
Pete Cross,76477,0,182,0,8,182,8,0.04395604395604396,NA,0.04395604395604396
Pete Maravich,77459,26,658,8,198,684,206,0.30116959064327486,0.3076923076923077,0.3009118541033435
Pete Myers,939,24,377,0,9,401,9,0.022443890274314215,0,0.023872679045092837
Pete Nance,1631250,0,20,0,0,20,0,0,NA,0
Pete Williams,78566,4,57,0,0,61,0,0,0,0
Peter Aluma,1824,0,2,0,0,2,0,0,NA,0
Peter John Ramos,2762,0,6,0,0,6,0,0,NA,0
Peter Thibeaux,78311,0,91,0,4,91,4,0.04395604395604396,NA,0.04395604395604396
Peter Verhoeven,78414,3,279,0,0,282,0,0,0,0
Petr Cornelie,1627822,0,13,0,0,13,0,0,NA,0
Petur Gudmundsson,76901,14,150,0,1,164,1,0.006097560975609756,0,0.006666666666666667
Peyton Siva,203491,0,24,0,0,24,0,0,NA,0
Peyton Watson,1631212,29,171,0,6,200,6,0.03,0,0.03508771929824561
Phil Bond,76198,0,7,0,0,7,0,0,NA,0
Phil Chenier,76386,60,578,18,176,638,194,0.30407523510971785,0.3,0.3044982698961938
Phil Farbman,76692,0,24,0,0,24,0,0,NA,0
Phil Ford,76736,15,482,3,68,497,71,0.14285714285714285,0.2,0.14107883817427386
Phil Hankinson,76936,4,31,0,1,35,1,0.02857142857142857,0,0.03225806451612903
Phil Hicks,77017,1,58,0,0,59,0,0,0,0
Phil Hubbard,77071,8,665,1,66,673,67,0.09955423476968796,0.125,0.09924812030075188
Phil Jackson,77106,67,806,6,66,873,72,0.08247422680412371,0.08955223880597014,0.08188585607940446
Phil Jordon,77210,16,439,3,51,455,54,0.11868131868131868,0.1875,0.11617312072892938
Phil Lumpkin,77424,17,82,0,0,99,0,0,0,0
Phil Martin,77477,0,7,0,0,7,0,0,NA,0
Phil Pressey,203515,2,148,0,2,150,2,0.013333333333333334,0,0.013513513513513514
Phil Rollins,78013,0,176,0,7,176,7,0.03977272727272727,NA,0.03977272727272727
Phil Sellers,78111,1,44,0,2,45,2,0.044444444444444446,0,0.045454545454545456
Phil Smith,78199,49,660,8,125,709,133,0.18758815232722145,0.16326530612244897,0.1893939393939394
Phil Walker,78441,4,40,0,2,44,2,0.045454545454545456,0,0.05
Phil Zevenbergen,78644,1,8,0,0,9,0,0,0,0
Phillip Wheeler,1630762,0,5,0,0,5,0,0,NA,0
Pierre Jackson,203510,0,9,0,0,9,0,0,NA,0
Plummer Lott,77410,0,65,0,4,65,4,0.06153846153846154,NA,0.06153846153846154
Pooh Jeter,200817,0,62,0,0,62,0,0,NA,0
Pooh Richardson,71,6,639,0,136,645,136,0.21085271317829457,0,0.21283255086071987
Popeye Jones,461,0,535,0,59,535,59,0.1102803738317757,NA,0.1102803738317757
Pops Mensah-Bonsu,200822,0,61,0,2,61,2,0.03278688524590164,NA,0.03278688524590164
Porter Meriwether,77583,0,30,0,0,30,0,0,NA,0
Precious Achiuwa,1630173,27,320,0,24,347,24,0.069164265129683,0,0.075
Predrag Drobnjak,1542,3,278,0,34,281,34,0.12099644128113879,0,0.1223021582733813
Predrag Savovic,2453,0,27,0,0,27,0,0,NA,0
Price Brookfield,76264,0,2,0,0,2,0,0,NA,0
Priest Lauderdale,968,3,74,0,0,77,0,0,0,0
Primoz Brezec,2056,4,342,0,19,346,19,0.05491329479768786,0,0.05555555555555555
Purvis Short,78139,18,842,2,181,860,183,0.2127906976744186,0.1111111111111111,0.21496437054631828
Quentin Grimes,1629656,9,243,0,23,252,23,0.09126984126984126,0,0.09465020576131687
Quentin Richardson,2047,36,783,6,160,819,166,0.2026862026862027,0.16666666666666666,0.20434227330779056
Quenton Jackson,1631245,0,40,0,2,40,2,0.05,NA,0.05
Quincy Acy,203112,0,337,0,8,337,8,0.02373887240356083,NA,0.02373887240356083
Quincy Douby,200763,0,143,0,8,143,8,0.055944055944055944,NA,0.055944055944055944
Quincy Lewis,1900,12,159,1,3,171,4,0.023391812865497075,0.08333333333333333,0.018867924528301886
Quincy Miller,203113,0,69,0,5,69,5,0.07246376811594203,NA,0.07246376811594203
Quincy Olivari,1642439,0,2,0,0,2,0,0,NA,0
Quincy Pondexter,202347,34,355,0,9,389,9,0.02313624678663239,0,0.02535211267605634
Quinn Buckner,76296,68,720,4,75,788,79,0.10025380710659898,0.058823529411764705,0.10416666666666667
Quinn Cook,1626188,40,188,0,10,228,10,0.043859649122807015,0,0.05319148936170213
Quinndary Weatherspoon,1629683,0,42,0,0,42,0,0,NA,0
Quinten Post,1642366,13,42,1,5,55,6,0.10909090909090909,0.07692307692307693,0.11904761904761904
Quintin Dailey,76497,4,528,2,123,532,125,0.2349624060150376,0.5,0.23295454545454544
Quinton Ross,2624,12,458,0,5,470,5,0.010638297872340425,0,0.010917030567685589
Qyntel Woods,2417,4,167,0,2,171,2,0.011695906432748537,0,0.011976047904191617
R.J. Hampton,1630181,0,170,0,14,170,14,0.08235294117647059,NA,0.08235294117647059
RJ Barrett,1629628,16,387,7,145,403,152,0.3771712158808933,0.4375,0.37467700258397935
RJ Hunter,1626154,5,45,0,0,50,0,0,0,0
RJ Nembhard Jr.,1630612,0,14,0,0,14,0,0,NA,0
Rabbit Walthour,78448,0,4,0,0,4,0,0,NA,0
Radisav Curcic,76488,0,20,0,0,20,0,0,NA,0
Raef LaFrentz,1711,35,563,3,68,598,71,0.11872909698996656,0.08571428571428572,0.12078152753108348
Rafael Addison,912,6,379,0,18,385,18,0.046753246753246755,0,0.047493403693931395
Rafael Araujo,2737,5,139,0,0,144,0,0,0,0
Rafer Alston,1747,56,671,18,193,727,211,0.2902338376891334,0.32142857142857145,0.28763040238450077
RaiQuan Gray,1630564,0,4,0,0,4,0,0,NA,0
Raja Bell,1952,68,706,1,109,774,110,0.1421188630490956,0.014705882352941176,0.15439093484419264
Rajon Rondo,200765,136,957,38,122,1093,160,0.1463860933211345,0.27941176470588236,0.12748171368861025
Rakeem Christmas,1626176,0,30,0,0,30,0,0,NA,0
Ralph Davis,76532,0,152,0,16,152,16,0.10526315789473684,NA,0.10526315789473684
Ralph Drollinger,76604,0,6,0,0,6,0,0,NA,0
Ralph Hamilton,76927,0,4,0,0,4,0,0,NA,0
Ralph Jackson,77107,0,1,0,0,1,0,0,NA,0
Ralph Kaplowitz,77221,2,28,0,1,30,1,0.03333333333333333,0,0.03571428571428571
Ralph Lewis,77383,10,99,0,2,109,2,0.01834862385321101,0,0.020202020202020204
Ralph Ogden,77748,2,32,0,0,34,0,0,0,0
Ralph Polson,77868,0,37,0,0,37,0,0,NA,0
Ralph Sampson,78055,38,456,8,69,494,77,0.15587044534412955,0.21052631578947367,0.1513157894736842
Ralph Simpson,78157,17,217,1,36,234,37,0.1581196581196581,0.058823529411764705,0.16589861751152074
Ralph Wells,78489,0,3,0,0,3,0,0,NA,0
Ramon Rivas,77969,0,28,0,0,28,0,0,NA,0
Ramon Sessions,201196,22,691,5,91,713,96,0.13464235624123422,0.22727272727272727,0.1316931982633864
Randell Jackson,1872,0,28,0,1,28,1,0.03571428571428571,NA,0.03571428571428571
Randolph Childress,719,0,51,0,0,51,0,0,NA,0
Randolph Keys,705,1,240,0,10,241,10,0.04149377593360996,0,0.041666666666666664
Randolph Morris,201043,6,74,0,0,80,0,0,0,0
Randy Allen,76025,0,70,0,1,70,1,0.014285714285714285,NA,0.014285714285714285
Randy Breuer,76247,60,681,0,38,741,38,0.05128205128205128,0,0.055800293685756244
Randy Brown,753,47,655,1,22,702,23,0.03276353276353276,0.02127659574468085,0.03358778625954199
Randy Denton,76558,0,45,0,4,45,4,0.08888888888888889,NA,0.08888888888888889
Randy Foye,200751,27,752,1,153,779,154,0.19768934531450577,0.037037037037037035,0.20345744680851063
Randy Holcomb,2450,0,4,0,0,4,0,0,NA,0
Randy Livingston,988,17,203,0,2,220,2,0.00909090909090909,0,0.009852216748768473
Randy Smith,78200,24,976,5,208,1000,213,0.213,0.20833333333333334,0.21311475409836064
Randy White,1839,1,281,0,35,282,35,0.12411347517730496,0,0.12455516014234876
Randy Wittman,1456,38,543,2,38,581,40,0.06884681583476764,0.05263157894736842,0.06998158379373849
Randy Woods,1010,0,151,0,0,151,0,0,NA,0
Rashad McCants,101119,0,249,0,30,249,30,0.12048192771084337,NA,0.12048192771084337
Rashad Vaughn,1626173,3,139,0,5,142,5,0.035211267605633804,0,0.03597122302158273
Rashard Lewis,1740,93,1049,25,263,1142,288,0.2521891418563923,0.26881720430107525,0.25071496663489035
Rasheed Wallace,739,177,1109,48,262,1286,310,0.2410575427682737,0.2711864406779661,0.23624887285843102
Rasho Nesterovic,1725,64,811,0,32,875,32,0.036571428571428574,0,0.03945745992601726
Rastko Cvetkovic,687,0,14,0,0,14,0,0,NA,0
Rasual Butler,2446,43,809,1,114,852,115,0.13497652582159625,0.023255813953488372,0.14091470951792337
Ratko Varda,2237,0,1,0,0,1,0,0,NA,0
Raul Lopez,2221,0,113,0,6,113,6,0.05309734513274336,NA,0.05309734513274336
Raul Neto,203526,31,435,2,9,466,11,0.023605150214592276,0.06451612903225806,0.020689655172413793
Rawle Alkins,1628959,0,10,0,0,10,0,0,NA,0
Rawle Marshall,101185,0,63,0,1,63,1,0.015873015873015872,NA,0.015873015873015872
Ray Allen,951,171,1300,36,375,1471,411,0.2794017675050986,0.21052631578947367,0.28846153846153844
Ray Blume,76189,0,49,0,1,49,1,0.02040816326530612,NA,0.02040816326530612
Ray Corley,76452,6,38,0,0,44,0,0,0,0
Ray Ellefson,76655,0,3,0,0,3,0,0,NA,0
Ray Epps,76678,0,13,0,0,13,0,0,NA,0
Ray Felix,76704,38,566,1,37,604,38,0.06291390728476821,0.02631578947368421,0.06537102473498234
Ray Kuka,77322,0,19,0,1,19,1,0.05263157894736842,NA,0.05263157894736842
Ray Lumpp,77425,29,142,3,5,171,8,0.04678362573099415,0.10344827586206896,0.035211267605633804
Ray McCallum,203492,0,154,0,19,154,19,0.12337662337662338,NA,0.12337662337662338
Ray Owes,1077,0,57,0,0,57,0,0,NA,0
Ray Radziszewski,77901,0,1,0,0,1,0,0,NA,0
Ray Ragelis,77902,4,39,0,0,43,0,0,0,0
Ray Scott,78100,25,684,9,190,709,199,0.28067700987306066,0.36,0.2777777777777778
Ray Spalding,1629034,0,16,0,0,16,0,0,NA,0
Ray Tolbert,78348,5,261,0,3,266,3,0.011278195488721804,0,0.011494252873563218
Ray Williams,78571,40,656,8,164,696,172,0.2471264367816092,0.2,0.25
RayJ Dennis,1642484,0,11,0,1,11,1,0.09090909090909091,NA,0.09090909090909091
Rayan Rupert,1641712,0,91,0,2,91,2,0.02197802197802198,NA,0.02197802197802198
Rayjon Tucker,1629730,11,39,0,0,50,0,0,0,0
Raymond Brown,76282,3,16,0,0,19,0,0,0,0
Raymond Felton,101109,47,971,6,267,1018,273,0.2681728880157171,0.1276595744680851,0.2749742533470649
Raymond Townsend,78365,0,154,0,12,154,12,0.07792207792207792,NA,0.07792207792207792
Red Holzman,77050,26,234,0,6,260,6,0.023076923076923078,0,0.02564102564102564
Red Rocha,77999,30,323,4,47,353,51,0.14447592067988668,0.13333333333333333,0.14551083591331268
Reece Beekman,1641736,0,36,0,0,36,0,0,NA,0
Reece Gaines,2558,0,71,0,0,71,0,0,NA,0
Reed Sheppard,1642263,3,52,0,2,55,2,0.03636363636363636,0,0.038461538461538464
Reggie Bullock,203493,27,556,2,39,583,41,0.07032590051457976,0.07407407407407407,0.07014388489208633
Reggie Carter,76360,1,135,0,1,136,1,0.007352941176470588,0,0.007407407407407408
Reggie Evans,2501,45,809,0,2,854,2,0.00234192037470726,0,0.002472187886279357
Reggie Geary,1002,7,101,0,0,108,0,0,0,0
Reggie Hanson,1682,0,8,0,0,8,0,0,NA,0
Reggie Harding,76945,0,205,0,28,205,28,0.13658536585365855,NA,0.13658536585365855
Reggie Hearn,203687,0,3,0,0,3,0,0,NA,0
Reggie Jackson,202704,89,884,7,219,973,226,0.23227132579650564,0.07865168539325842,0.24773755656108598
Reggie Johnson,77163,19,313,0,20,332,20,0.060240963855421686,0,0.06389776357827476
Reggie Jordan,674,12,186,0,0,198,0,0,0,0
Reggie King,77273,23,437,5,22,460,27,0.058695652173913045,0.21739130434782608,0.05034324942791762
Reggie Lewis,77384,42,450,4,90,492,94,0.1910569105691057,0.09523809523809523,0.2
Reggie Miller,397,144,1389,40,330,1533,370,0.24135681669928244,0.2777777777777778,0.23758099352051837
Reggie Perry,1629617,5,36,0,0,41,0,0,0,0
Reggie Slater,1073,4,259,0,8,263,8,0.030418250950570342,0,0.03088803088803089
Reggie Smith,78201,0,66,0,0,66,0,0,NA,0
Reggie Theus,78310,17,1026,8,289,1043,297,0.28475551294343243,0.47058823529411764,0.28167641325536064
Reggie Williams,199,24,599,9,142,623,151,0.24237560192616373,0.375,0.2370617696160267
Reggie Williams,202130,0,206,0,20,206,20,0.0970873786407767,NA,0.0970873786407767
Renaldo Balkman,200764,8,221,0,2,229,2,0.008733624454148471,0,0.00904977375565611
Renaldo Major,200970,0,1,0,1,1,1,1,NA,1
Rex Chapman,364,13,666,2,200,679,202,0.2974963181148748,0.15384615384615385,0.3003003003003003
Rex Morgan,77641,4,62,0,1,66,1,0.015151515151515152,0,0.016129032258064516
Rex Walters,777,4,335,0,8,339,8,0.02359882005899705,0,0.023880597014925373
Rich Johnson,77164,2,96,0,2,98,2,0.02040816326530612,0,0.020833333333333332
Rich Jones,77192,0,34,0,10,34,10,0.29411764705882354,NA,0.29411764705882354
Rich Kelley,77235,45,813,1,23,858,24,0.027972027972027972,0.022222222222222223,0.028290282902829027
Rich King,1101,0,71,0,1,71,1,0.014084507042253521,NA,0.014084507042253521
Rich Laurel,77344,0,10,0,0,10,0,0,NA,0
Rich Niemann,77716,0,40,0,1,40,1,0.025,NA,0.025
Rich Rinaldi,77965,3,79,0,8,82,8,0.0975609756097561,0,0.10126582278481013
Rich Yonakor,78632,2,10,0,0,12,0,0,0,0
Richard Anderson,76045,15,406,0,25,421,25,0.05938242280285035,0,0.06157635467980296
Richard Atha,76069,0,41,0,2,41,2,0.04878048780487805,NA,0.04878048780487805
Richard Coffey,76410,0,52,0,0,52,0,0,NA,0
Richard Dumas,30,26,102,2,8,128,10,0.078125,0.07692307692307693,0.0784313725490196
Richard Hamilton,1888,130,921,48,278,1051,326,0.31018078020932444,0.36923076923076925,0.30184581976112923
Richard Jefferson,2210,140,1181,13,172,1321,185,0.1400454201362604,0.09285714285714286,0.14563928873835733
Richard Manning,316,3,55,0,0,58,0,0,0,0
Richard Morton,77652,0,2,0,0,2,0,0,NA,0
Richard Petruska,77846,0,22,0,0,22,0,0,NA,0
Richard Rellford,77939,0,4,0,0,4,0,0,NA,0
Richard Washington,78468,11,352,1,58,363,59,0.162534435261708,0.09090909090909091,0.16477272727272727
Richaun Holmes,1626158,3,489,0,9,492,9,0.018292682926829267,0,0.018404907975460124
Richie Frahm,2499,0,140,0,0,140,0,0,NA,0
Richie Guerin,76902,42,848,10,151,890,161,0.18089887640449437,0.23809523809523808,0.17806603773584906
Richie Regan,77932,2,215,1,15,217,16,0.07373271889400922,0.5,0.06976744186046512
Rick Adelman,76015,21,462,1,65,483,66,0.13664596273291926,0.047619047619047616,0.1406926406926407
Rick Barry,600013,74,794,27,228,868,255,0.29377880184331795,0.36486486486486486,0.2871536523929471
Rick Brunson,1594,16,337,0,10,353,10,0.028328611898016998,0,0.02967359050445104
Rick Calloway,76334,0,64,0,0,64,0,0,NA,0
Rick Carlisle,76342,12,188,0,2,200,2,0.01,0,0.010638297872340425
Rick Fox,296,111,930,3,116,1041,119,0.1143131604226705,0.02702702702702703,0.12473118279569892
Rick Hughes,1965,0,21,0,0,21,0,0,NA,0
Rick Mahorn,328,106,1117,6,47,1223,53,0.04333605887162715,0.05660377358490566,0.04207699194270367
Rick Roberson,77973,18,423,1,60,441,61,0.1383219954648526,0.05555555555555555,0.14184397163120568
Rick Robey,77984,53,494,1,18,547,19,0.03473491773308958,0.018867924528301886,0.03643724696356275
Rick Weitzman,78486,3,24,0,0,27,0,0,0,0
Rick Wilson,78583,1,66,0,1,67,1,0.014925373134328358,0,0.015151515151515152
Rickey Brown,76283,7,340,0,7,347,7,0.020172910662824207,0,0.020588235294117647
Rickey Green,76874,55,946,4,104,1001,108,0.10789210789210789,0.07272727272727272,0.10993657505285412
Rickey Williams,78563,0,44,0,0,44,0,0,NA,0
Rickie Winslow,1984,0,7,0,0,7,0,0,NA,0
Ricky Berry,76157,0,64,0,10,64,10,0.15625,NA,0.15625
Ricky Blanton,76184,0,2,0,0,2,0,0,NA,0
Ricky Council IV,1641741,0,105,0,14,105,14,0.13333333333333333,NA,0.13333333333333333
Ricky Davis,1729,11,736,2,161,747,163,0.2182061579651941,0.18181818181818182,0.21875
Ricky Grace,76839,0,3,0,0,3,0,0,NA,0
Ricky Ledo,203495,0,28,0,3,28,3,0.10714285714285714,NA,0.10714285714285714
Ricky Pierce,894,97,969,23,143,1066,166,0.15572232645403378,0.23711340206185566,0.1475748194014448
Ricky Rubio,201937,14,698,5,141,712,146,0.2050561797752809,0.35714285714285715,0.2020057306590258
Ricky Sobers,78215,29,820,10,178,849,188,0.22143698468786807,0.3448275862068966,0.21707317073170732
Ricky Wilson,78584,2,24,0,1,26,1,0.038461538461538464,0,0.041666666666666664
Rik Smits,22,104,867,21,134,971,155,0.1596292481977343,0.20192307692307693,0.15455594002306805
Riley Minix,1642434,0,1,0,0,1,0,0,NA,0
Rob Dillingham,1642265,3,49,0,4,52,4,0.07692307692307693,0,0.08163265306122448
Rob Edwards,1630306,0,2,0,0,2,0,0,NA,0
Rob Kurz,201633,0,40,0,0,40,0,0,NA,0
Rob Williams,78565,12,153,2,19,165,21,0.12727272727272726,0.16666666666666666,0.12418300653594772
Robbie Hummel,203133,0,98,0,2,98,2,0.02040816326530612,NA,0.02040816326530612
Robert Archibald,2425,0,44,0,0,44,0,0,NA,0
Robert Churchwell,928,0,4,0,0,4,0,0,NA,0
Robert Covington,203496,32,614,2,132,646,134,0.20743034055727555,0.0625,0.21498371335504887
Robert Franks,1629606,0,7,0,0,7,0,0,NA,0
Robert Hawkins,76975,5,103,0,20,108,20,0.18518518518518517,0,0.1941747572815534
Robert Hite,200823,0,12,0,1,12,1,0.08333333333333333,NA,0.08333333333333333
Robert Horry,109,244,1107,18,74,1351,92,0.06809770540340489,0.07377049180327869,0.06684733514001806
Robert Lock,77398,0,20,0,0,20,0,0,NA,0
Robert Nordmann,77727,2,134,0,1,136,1,0.007352941176470588,0,0.007462686567164179
Robert Pack,123,33,552,4,58,585,62,0.10598290598290598,0.12121212121212122,0.10507246376811594
Robert Parish,305,184,1611,31,172,1795,203,0.11309192200557103,0.16847826086956522,0.10676598386095593
Robert Reid,77936,79,917,23,153,996,176,0.17670682730923695,0.2911392405063291,0.1668484187568157
Robert Rose,78016,0,2,0,0,2,0,0,NA,0
Robert Sacre,203135,2,189,0,4,191,4,0.020942408376963352,0,0.021164021164021163
Robert Smith,78204,26,229,0,8,255,8,0.03137254901960784,0,0.034934497816593885
Robert Swift,2741,0,97,0,0,97,0,0,NA,0
Robert Traylor,1714,22,438,0,1,460,1,0.002173913043478261,0,0.00228310502283105
Robert Werdann,438,0,6,0,0,6,0,0,NA,0
Robert Werdann,78493,0,41,0,0,41,0,0,NA,0
Robert Whaley,101156,0,23,0,0,23,0,0,NA,0
Robert Williams III,1629057,57,235,0,0,292,0,0,0,0
Robert Woodard II,1630218,0,25,0,0,25,0,0,NA,0
Robert Zawoluk,78639,0,127,0,3,127,3,0.023622047244094488,NA,0.023622047244094488
Robin Jones,77194,19,96,0,4,115,4,0.034782608695652174,0,0.041666666666666664
Robin Lopez,201577,40,992,3,48,1032,51,0.04941860465116279,0.075,0.04838709677419355
Rock Lee,77363,0,2,0,0,2,0,0,NA,0
Rod Derline,76559,10,107,0,1,117,1,0.008547008547008548,0,0.009345794392523364
Rod Foster,76742,19,207,1,21,226,22,0.09734513274336283,0.05263157894736842,0.10144927536231885
Rod Freeman,76756,0,35,0,0,35,0,0,NA,0
Rod Higgins,77019,33,779,2,64,812,66,0.0812807881773399,0.06060606060606061,0.0821566110397946
Rod Hundley,77082,54,432,10,51,486,61,0.12551440329218108,0.18518518518518517,0.11805555555555555
Rod Knowles,77293,0,8,0,0,8,0,0,NA,0
Rod Strickland,393,52,1094,13,247,1146,260,0.2268760907504363,0.25,0.22577696526508226
Rod Thorn,78335,19,466,4,60,485,64,0.13195876288659794,0.21052631578947367,0.12875536480686695
Rodions Kurucs,1629066,8,131,0,8,139,8,0.05755395683453238,0,0.061068702290076333
Rodney Buford,1934,24,230,0,33,254,33,0.12992125984251968,0,0.14347826086956522
Rodney Carney,200760,6,299,0,14,305,14,0.04590163934426229,0,0.046822742474916385
Rodney Hood,203918,44,448,6,78,492,84,0.17073170731707318,0.13636363636363635,0.17410714285714285
Rodney McCray,1622,46,768,5,85,814,90,0.11056511056511056,0.10869565217391304,0.11067708333333333
Rodney McGruder,203585,9,317,0,15,326,15,0.046012269938650305,0,0.0473186119873817
Rodney Monroe,77628,0,38,0,2,38,2,0.05263157894736842,NA,0.05263157894736842
Rodney Purvis,1628681,0,16,0,4,16,4,0.25,NA,0.25
Rodney Rogers,915,82,866,8,140,948,148,0.15611814345991562,0.0975609756097561,0.16166281755196305
Rodney Stuckey,201155,28,651,5,137,679,142,0.20913107511045656,0.17857142857142858,0.21044546850998463
Rodney White,2206,5,218,0,18,223,18,0.08071748878923767,0,0.08256880733944955
Rodrick Rhodes,1518,3,72,0,3,75,3,0.04,0,0.041666666666666664
Rodrigue Beaubois,201958,6,182,0,12,188,12,0.06382978723404255,0,0.06593406593406594
Roger Brown,76286,11,78,0,2,89,2,0.02247191011235955,0,0.02564102564102564
Roger Burkman,76304,0,6,0,0,6,0,0,NA,0
Roger Mason Jr.,2427,24,518,2,31,542,33,0.06088560885608856,0.08333333333333333,0.059845559845559844
Roger Phegley,77848,14,345,0,27,359,27,0.07520891364902507,0,0.0782608695652174
Roger Powell,101232,0,3,0,0,3,0,0,NA,0
Roger Strickland,78270,0,1,0,0,1,0,0,NA,0
Roko Ukic,101146,0,85,0,1,85,1,0.011764705882352941,NA,0.011764705882352941
Roland Taylor,78302,1,79,0,0,80,0,0,0,0
Roland West,78499,0,4,0,0,4,0,0,NA,0
Rolando Blackman,76176,69,979,14,202,1048,216,0.20610687022900764,0.2028985507246377,0.20633299284984677
Rolando Ferreira,76709,0,12,0,0,12,0,0,NA,0
Romeo Langford,1629641,12,141,0,0,153,0,0,0,0
Ron Anderson,76046,27,664,6,103,691,109,0.1577424023154848,0.2222222222222222,0.15512048192771086
Ron Baker,1627758,0,96,0,2,96,2,0.020833333333333332,NA,0.020833333333333332
Ron Behagen,76140,8,388,0,81,396,81,0.20454545454545456,0,0.20876288659793815
Ron Bonham,76201,10,76,0,5,86,5,0.05813953488372093,0,0.06578947368421052
Ron Boone,76204,8,379,2,90,387,92,0.23772609819121446,0.25,0.23746701846965698
Ron Brewer,76249,16,501,2,90,517,92,0.17794970986460348,0.125,0.17964071856287425
Ron Carter,76361,2,59,0,0,61,0,0,0,0
Ron Cavenall,76370,0,58,0,0,58,0,0,NA,0
Ron Crevier,76469,0,3,0,0,3,0,0,NA,0
Ron Davis,76534,0,78,0,3,78,3,0.038461538461538464,NA,0.038461538461538464
Ron Feiereisel,76701,0,10,0,0,10,0,0,NA,0
Ron Filipek,76714,0,19,0,0,19,0,0,NA,0
Ron Harper,166,112,1009,8,216,1121,224,0.19982158786797502,0.07142857142857142,0.21407333994053518
Ron Harper Jr.,1631199,0,11,0,0,11,0,0,NA,0
Ron Horn,77058,7,30,0,0,37,0,0,0,0
Ron Johnson,77165,0,14,0,0,14,0,0,NA,0
Ron Knight,77288,0,101,0,5,101,5,0.04950495049504951,NA,0.04950495049504951
Ron Lee,77364,2,448,0,48,450,48,0.10666666666666667,0,0.10714285714285714
Ron Livingstone,77392,4,71,1,1,75,2,0.02666666666666667,0.25,0.014084507042253521
Ron Mercer,1500,11,432,2,130,443,132,0.2979683972911964,0.18181818181818182,0.30092592592592593
Ron Moore,77637,0,14,0,0,14,0,0,NA,0
Ron Reed,77928,0,118,0,20,118,20,0.1694915254237288,NA,0.1694915254237288
Ron Riley,77964,8,264,0,22,272,22,0.08088235294117647,0,0.08333333333333333
Ron Rowan,78027,0,7,0,0,7,0,0,NA,0
Ron Shavlik,78128,0,8,0,0,8,0,0,NA,0
Ron Sobie,78216,0,192,0,7,192,7,0.036458333333333336,NA,0.036458333333333336
Ron Valentine,78396,0,24,0,2,24,2,0.08333333333333333,NA,0.08333333333333333
Ron Watts,78474,1,28,0,0,29,0,0,0,0
Ron Williams,78567,32,517,7,78,549,85,0.15482695810564662,0.21875,0.15087040618955513
Ronald Dupree,2648,14,157,0,9,171,9,0.05263157894736842,0,0.05732484076433121
Ronald Holland II,1641842,5,81,0,1,86,1,0.011627906976744186,0,0.012345679012345678
Ronald Martin,77479,0,64,0,1,64,1,0.015625,NA,0.015625
Rondae Hollis-Jefferson,1626178,14,305,0,29,319,29,0.09090909090909091,0,0.09508196721311475
Ronnie Brewer,200758,47,502,2,22,549,24,0.04371584699453552,0.0425531914893617,0.043824701195219126
Ronnie Grandison,97,2,105,0,0,107,0,0,0,0
Ronnie Lester,77373,13,249,0,9,262,9,0.03435114503816794,0,0.03614457831325301
Ronnie MacGilvray,77430,0,6,0,0,6,0,0,NA,0
Ronnie Murphy,77673,0,18,0,0,18,0,0,NA,0
Ronnie Price,101179,28,544,0,7,572,7,0.012237762237762238,0,0.012867647058823529
Ronny Turiaf,101142,47,473,1,5,520,6,0.011538461538461539,0.02127659574468085,0.010570824524312896
Rony Seikaly,938,14,678,1,116,692,117,0.16907514450867053,0.07142857142857142,0.1710914454277286
Rory Sparrow,600009,30,836,5,111,866,116,0.13394919168591224,0.16666666666666666,0.13277511961722488
Rory White,78512,3,325,0,14,328,14,0.042682926829268296,0,0.043076923076923075
Roshown McLeod,1728,6,113,0,15,119,15,0.12605042016806722,0,0.13274336283185842
Rowland Garrett,76789,19,263,1,13,282,14,0.04964539007092199,0.05263157894736842,0.049429657794676805
Roy Hibbert,201579,54,662,6,85,716,91,0.1270949720670391,0.1111111111111111,0.1283987915407855
Roy Hinson,77030,9,507,1,66,516,67,0.12984496124031009,0.1111111111111111,0.1301775147928994
Roy Marble,77460,0,29,0,0,29,0,0,NA,0
Roy Pugh,77889,0,7,0,0,7,0,0,NA,0
Roy Rogers,964,0,137,0,2,137,2,0.014598540145985401,NA,0.014598540145985401
Roy Tarpley,78293,24,280,4,44,304,48,0.15789473684210525,0.16666666666666666,0.15714285714285714
